TID,hora,vel_promedio_hora,vel_ponderada_hora,num_dispositivos,num_registros,lat,lon,name_from,name_to,distance_m,confianza_geo
1000196,22,33.9713037633871,30.922939324274196,406,124,4.6586908000000005,-74.10742985,CL134,KR7;KR9,364,alta
1000196,23,37.64494623669355,32.7677486558871,391,124,4.6586908000000005,-74.10742985,CL134,KR7;KR9,364,alta
1000197,0,30.15846774201613,25.547900538225807,397,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,1,29.290887096935485,22.215527073870966,390,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,2,29.316388888916666,22.65858928575,380,120,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,3,29.949985875508474,22.099653954322036,355,118,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,4,30.006707989008262,23.387471074545452,380,121,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,5,24.68311155935484,22.872383373064515,530,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,6,17.48377688145161,16.902094413790323,809,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,7,16.50352150564516,15.98910157467742,878,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,8,15.559793388347108,15.108626118512397,819,121,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,9,14.220194444083335,13.967304923666665,885,120,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,10,13.434555555583334,12.852129508416665,869,120,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,11,15.512068965603449,15.236123017844829,890,116,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,12,15.045663841864407,14.728035926949152,861,118,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,13,15.7080277775,15.33186652025,966,120,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,14,15.140555555166666,14.7931581905,866,120,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,15,15.372560975691057,14.470552835528455,833,123,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,16,15.079435483790324,14.336273223225806,865,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
